root - WARNING - Start of the File
root - WARNING - Number of features: 960
root - WARNING - Number of observations Train: 798
root - WARNING - Number of observations Test: 226
optuna.storages._in_memory - INFO - A new study created in memory with name: no-name-2ca3029c-1bec-49df-9675-0e5b65cf6ac7
optuna.study.study - INFO - Trial 19 finished with value: 1.1148060431737423 and parameters: {'learning_rate': 0.0037693178515277384, 'max_depth': 1, 'n_estimators': 11, 'min_child_samples': 5, 'min_child_weight': 0.024815899761339466, 'subsample': 0.6836572616981644, 'colsample_bytree': 0.9223683121051607, 'reg_alpha': 0.14984495796877134, 'reg_lambda': 0.4796181374386129, 'max_bin': 304, 'num_leaves': 14, 'min_split_gain': 0.06523745984635634, 'subsample_freq': 5, 'max_delta_step': 0.9042588093519258, 'scale_pos_weight': 0.001076079212278759}. Best is trial 19 with value: 1.1148060431737423.
optuna.study.study - INFO - Trial 39 finished with value: 1.1075278801128023 and parameters: {'learning_rate': 0.03224873938547263, 'max_depth': 5, 'n_estimators': 223, 'min_child_samples': 17, 'min_child_weight': 0.08024037677093057, 'subsample': 0.785503838394059, 'colsample_bytree': 0.6303476517241526, 'reg_alpha': 0.03821883626260257, 'reg_lambda': 0.08818489636229299, 'max_bin': 54, 'num_leaves': 9, 'min_split_gain': 0.09941725210315526, 'subsample_freq': 1, 'max_delta_step': 0.6129333792428564, 'scale_pos_weight': 0.003854356123525835}. Best is trial 0 with value: 1.0864265894818526.
optuna.study.study - INFO - Trial 48 finished with value: 1.086283623340349 and parameters: {'learning_rate': 0.02568343504855421, 'max_depth': 5, 'n_estimators': 209, 'min_child_samples': 16, 'min_child_weight': 0.003652315841264896, 'subsample': 0.7783223164632839, 'colsample_bytree': 0.6532162396564274, 'reg_alpha': 0.46922480875518263, 'reg_lambda': 0.04101553954767836, 'max_bin': 157, 'num_leaves': 7, 'min_split_gain': 0.09122830821172069, 'subsample_freq': 10, 'max_delta_step': 0.2351563268930319, 'scale_pos_weight': 0.09692229168886066}. Best is trial 48 with value: 1.086283623340349.
optuna.study.study - INFO - Trial 52 finished with value: 1.1060438578732719 and parameters: {'learning_rate': 0.0014116178577700236, 'max_depth': 3, 'n_estimators': 222, 'min_child_samples': 16, 'min_child_weight': 0.0035803147921945016, 'subsample': 0.8155436372964218, 'colsample_bytree': 0.5027589547486472, 'reg_alpha': 0.47153710262715237, 'reg_lambda': 0.05327258079240457, 'max_bin': 79, 'num_leaves': 8, 'min_split_gain': 0.0901795639883257, 'subsample_freq': 2, 'max_delta_step': 0.23527021522838348, 'scale_pos_weight': 0.08903239503848612}. Best is trial 48 with value: 1.086283623340349.
optuna.study.study - INFO - Trial 50 finished with value: 1.0955643419344263 and parameters: {'learning_rate': 0.02233284799664243, 'max_depth': 3, 'n_estimators': 237, 'min_child_samples': 16, 'min_child_weight': 0.003786626981645419, 'subsample': 0.7990486317828634, 'colsample_bytree': 0.7971842706958864, 'reg_alpha': 0.09709388935652995, 'reg_lambda': 0.0463838689882872, 'max_bin': 175, 'num_leaves': 11, 'min_split_gain': 0.09056431348476729, 'subsample_freq': 4, 'max_delta_step': 0.4437238391533563, 'scale_pos_weight': 0.09569849922271258}. Best is trial 48 with value: 1.086283623340349.
optuna.study.study - INFO - Trial 51 finished with value: 1.1077248702878035 and parameters: {'learning_rate': 0.0010544110445347631, 'max_depth': 3, 'n_estimators': 249, 'min_child_samples': 16, 'min_child_weight': 0.003862891304592391, 'subsample': 0.8072608391669805, 'colsample_bytree': 0.5019304186236014, 'reg_alpha': 0.4749303659970438, 'reg_lambda': 0.04541557302996609, 'max_bin': 69, 'num_leaves': 11, 'min_split_gain': 0.09205677128911194, 'subsample_freq': 2, 'max_delta_step': 0.22836270445160767, 'scale_pos_weight': 0.08848470963587746}. Best is trial 48 with value: 1.086283623340349.
optuna.study.study - INFO - Trial 55 finished with value: 1.0820613272331678 and parameters: {'learning_rate': 0.023229256022575372, 'max_depth': 4, 'n_estimators': 110, 'min_child_samples': 25, 'min_child_weight': 0.0031245440053401406, 'subsample': 0.9868794116571944, 'colsample_bytree': 0.7920457819744808, 'reg_alpha': 0.33156901910654685, 'reg_lambda': 0.12331496277647061, 'max_bin': 161, 'num_leaves': 12, 'min_split_gain': 0.08842389633134316, 'subsample_freq': 10, 'max_delta_step': 0.2310534818612044, 'scale_pos_weight': 0.0877089494772913}. Best is trial 55 with value: 1.0820613272331678.
optuna.study.study - INFO - Trial 59 finished with value: 1.081423940212228 and parameters: {'learning_rate': 0.02164015354780018, 'max_depth': 4, 'n_estimators': 107, 'min_child_samples': 25, 'min_child_weight': 0.01165033566675743, 'subsample': 0.9983268061545871, 'colsample_bytree': 0.7857343510138154, 'reg_alpha': 0.4451317256246236, 'reg_lambda': 0.04851317299548346, 'max_bin': 145, 'num_leaves': 12, 'min_split_gain': 0.0877793033542082, 'subsample_freq': 10, 'max_delta_step': 0.2578280014220734, 'scale_pos_weight': 0.08674833901195414}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 4 finished with value: 1.0936311834731145 and parameters: {'learning_rate': 0.0034681970799437674, 'max_depth': 6, 'n_estimators': 195, 'min_child_samples': 18, 'min_child_weight': 0.09979308805915646, 'subsample': 0.9528022951425176, 'colsample_bytree': 0.7594886465445658, 'reg_alpha': 0.20919517048991973, 'reg_lambda': 0.02075202743446341, 'max_bin': 320, 'num_leaves': 15, 'min_split_gain': 0.0551548731512104, 'subsample_freq': 6, 'max_delta_step': 0.5456240718241542, 'scale_pos_weight': 0.018624592515893025}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 58 finished with value: 1.082369574698549 and parameters: {'learning_rate': 0.01940057676832932, 'max_depth': 4, 'n_estimators': 111, 'min_child_samples': 24, 'min_child_weight': 0.011635101999545929, 'subsample': 0.9861733951721431, 'colsample_bytree': 0.7871580724870101, 'reg_alpha': 0.48350444695988243, 'reg_lambda': 0.04769345508437262, 'max_bin': 145, 'num_leaves': 12, 'min_split_gain': 0.08999663290836278, 'subsample_freq': 10, 'max_delta_step': 0.2115665022596128, 'scale_pos_weight': 0.09298912608124683}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 60 finished with value: 1.1043658586757745 and parameters: {'learning_rate': 0.09940945784935268, 'max_depth': 4, 'n_estimators': 114, 'min_child_samples': 21, 'min_child_weight': 0.01130414503008186, 'subsample': 0.9017931427650604, 'colsample_bytree': 0.787921970558058, 'reg_alpha': 0.4973060107571356, 'reg_lambda': 0.13740464564895094, 'max_bin': 153, 'num_leaves': 11, 'min_split_gain': 0.05058624967207371, 'subsample_freq': 2, 'max_delta_step': 0.19099599538452128, 'scale_pos_weight': 0.07998370488942186}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 61 finished with value: 1.0843605030452337 and parameters: {'learning_rate': 0.019434242110002428, 'max_depth': 4, 'n_estimators': 123, 'min_child_samples': 22, 'min_child_weight': 0.011868126095811822, 'subsample': 0.7384005512477524, 'colsample_bytree': 0.7759854471854479, 'reg_alpha': 0.52206363574819, 'reg_lambda': 0.0501497608236156, 'max_bin': 131, 'num_leaves': 11, 'min_split_gain': 0.051124957288290335, 'subsample_freq': 2, 'max_delta_step': 0.19702057416039145, 'scale_pos_weight': 0.011759836854470886}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 62 finished with value: 1.0863676480213837 and parameters: {'learning_rate': 0.020381691100813025, 'max_depth': 4, 'n_estimators': 133, 'min_child_samples': 22, 'min_child_weight': 0.003576131376728519, 'subsample': 0.7376787960445027, 'colsample_bytree': 0.5779503194512793, 'reg_alpha': 0.44378702838957507, 'reg_lambda': 0.6819709841842357, 'max_bin': 137, 'num_leaves': 12, 'min_split_gain': 0.0501859361836554, 'subsample_freq': 2, 'max_delta_step': 0.1956918126342425, 'scale_pos_weight': 0.012242513668360608}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 66 finished with value: 1.083648176614081 and parameters: {'learning_rate': 0.021883240621808544, 'max_depth': 4, 'n_estimators': 113, 'min_child_samples': 20, 'min_child_weight': 0.0031048173891578294, 'subsample': 0.743347443793461, 'colsample_bytree': 0.5020470630142314, 'reg_alpha': 0.48412393380754537, 'reg_lambda': 0.020809990120111154, 'max_bin': 152, 'num_leaves': 6, 'min_split_gain': 0.08616451986062587, 'subsample_freq': 10, 'max_delta_step': 0.21726377970835783, 'scale_pos_weight': 0.05465203792070815}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 49 finished with value: 1.0991796504560478 and parameters: {'learning_rate': 0.02662673962119752, 'max_depth': 5, 'n_estimators': 219, 'min_child_samples': 16, 'min_child_weight': 0.0037506446252168033, 'subsample': 0.7472798410893906, 'colsample_bytree': 0.7835451590122502, 'reg_alpha': 0.4642843475631232, 'reg_lambda': 0.04954803175265944, 'max_bin': 159, 'num_leaves': 11, 'min_split_gain': 0.09135745615317135, 'subsample_freq': 10, 'max_delta_step': 0.443103324177738, 'scale_pos_weight': 0.09368577876126018}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 63 finished with value: 1.0845212742521109 and parameters: {'learning_rate': 0.02185922112699692, 'max_depth': 4, 'n_estimators': 111, 'min_child_samples': 20, 'min_child_weight': 0.003131531188523299, 'subsample': 0.8992693330743912, 'colsample_bytree': 0.5669984009873554, 'reg_alpha': 0.5089915626584716, 'reg_lambda': 0.12911651455678963, 'max_bin': 144, 'num_leaves': 12, 'min_split_gain': 0.051044966108405504, 'subsample_freq': 2, 'max_delta_step': 0.16256191671495146, 'scale_pos_weight': 0.08428901824788415}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 67 finished with value: 1.085398028579093 and parameters: {'learning_rate': 0.020468144264924746, 'max_depth': 4, 'n_estimators': 109, 'min_child_samples': 21, 'min_child_weight': 0.01122772857979033, 'subsample': 0.7383045176153141, 'colsample_bytree': 0.5573456029872857, 'reg_alpha': 0.4419829370200937, 'reg_lambda': 0.03575644471659065, 'max_bin': 154, 'num_leaves': 6, 'min_split_gain': 0.08717415071773102, 'subsample_freq': 10, 'max_delta_step': 0.23009399115129997, 'scale_pos_weight': 0.07011811655643607}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 47 finished with value: 1.0839838272071178 and parameters: {'learning_rate': 0.026104031151577663, 'max_depth': 5, 'n_estimators': 241, 'min_child_samples': 16, 'min_child_weight': 0.08551808758745046, 'subsample': 0.7555965110449385, 'colsample_bytree': 0.7989716196144561, 'reg_alpha': 0.03199863144679927, 'reg_lambda': 0.05673056569086783, 'max_bin': 73, 'num_leaves': 11, 'min_split_gain': 0.09035486698709941, 'subsample_freq': 3, 'max_delta_step': 0.31658357494702954, 'scale_pos_weight': 0.09732059293185039}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 68 finished with value: 1.0864221241167393 and parameters: {'learning_rate': 0.019796866778050513, 'max_depth': 4, 'n_estimators': 108, 'min_child_samples': 21, 'min_child_weight': 0.0011110519614218849, 'subsample': 0.8450977747711522, 'colsample_bytree': 0.569301590274184, 'reg_alpha': 0.41544971575852463, 'reg_lambda': 0.020026558130409874, 'max_bin': 125, 'num_leaves': 6, 'min_split_gain': 0.08771332175122946, 'subsample_freq': 10, 'max_delta_step': 0.2639317071575982, 'scale_pos_weight': 0.05704916652599808}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 64 finished with value: 1.0818882511271846 and parameters: {'learning_rate': 0.02200393867114521, 'max_depth': 4, 'n_estimators': 124, 'min_child_samples': 20, 'min_child_weight': 0.003284538066206907, 'subsample': 0.8402802274343569, 'colsample_bytree': 0.5097406273628879, 'reg_alpha': 0.7750171505847994, 'reg_lambda': 0.14028797768223955, 'max_bin': 146, 'num_leaves': 12, 'min_split_gain': 0.05060609538103843, 'subsample_freq': 10, 'max_delta_step': 0.15133309654235833, 'scale_pos_weight': 0.012683401544935115}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 53 finished with value: 1.0905677490847738 and parameters: {'learning_rate': 0.0225429230964222, 'max_depth': 4, 'n_estimators': 226, 'min_child_samples': 25, 'min_child_weight': 0.004001715517570907, 'subsample': 0.9626809225435383, 'colsample_bytree': 0.7970915705028313, 'reg_alpha': 0.41318579323957627, 'reg_lambda': 0.04996065009741591, 'max_bin': 156, 'num_leaves': 12, 'min_split_gain': 0.08956682630651572, 'subsample_freq': 2, 'max_delta_step': 0.23754499772789509, 'scale_pos_weight': 0.08919718883327345}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 69 finished with value: 1.094490076819088 and parameters: {'learning_rate': 0.012183636030762272, 'max_depth': 4, 'n_estimators': 114, 'min_child_samples': 21, 'min_child_weight': 0.002672808247165103, 'subsample': 0.7526833136997472, 'colsample_bytree': 0.5626565649783012, 'reg_alpha': 0.5064395604932477, 'reg_lambda': 0.033182966124866466, 'max_bin': 115, 'num_leaves': 6, 'min_split_gain': 0.05600978362511712, 'subsample_freq': 10, 'max_delta_step': 0.13734472782513557, 'scale_pos_weight': 0.056130325086617694}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 65 finished with value: 1.0821592477857886 and parameters: {'learning_rate': 0.02301912972950137, 'max_depth': 4, 'n_estimators': 119, 'min_child_samples': 21, 'min_child_weight': 0.0030624067102958275, 'subsample': 0.8974067066037116, 'colsample_bytree': 0.5697308667760176, 'reg_alpha': 0.5085821260567545, 'reg_lambda': 0.6787677783498257, 'max_bin': 147, 'num_leaves': 12, 'min_split_gain': 0.051834709892880186, 'subsample_freq': 10, 'max_delta_step': 0.14007232859449442, 'scale_pos_weight': 0.012118035734405517}. Best is trial 59 with value: 1.081423940212228.
optuna.study.study - INFO - Trial 56 finished with value: 1.0812544122127712 and parameters: {'learning_rate': 0.022015386282281085, 'max_depth': 4, 'n_estimators': 223, 'min_child_samples': 25, 'min_child_weight': 0.002902893668201231, 'subsample': 0.7331084017847016, 'colsample_bytree': 0.7774187132925507, 'reg_alpha': 0.4206668955530504, 'reg_lambda': 0.04704362251890569, 'max_bin': 145, 'num_leaves': 12, 'min_split_gain': 0.09080500301251664, 'subsample_freq': 10, 'max_delta_step': 0.23358276994279398, 'scale_pos_weight': 0.09737977176868245}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 71 finished with value: 1.0848858176651703 and parameters: {'learning_rate': 0.018584691013642178, 'max_depth': 4, 'n_estimators': 105, 'min_child_samples': 22, 'min_child_weight': 0.002838717358461452, 'subsample': 0.99860341508228, 'colsample_bytree': 0.7787506629857235, 'reg_alpha': 0.3583653422761678, 'reg_lambda': 0.020541460868021423, 'max_bin': 139, 'num_leaves': 12, 'min_split_gain': 0.08708563881372874, 'subsample_freq': 10, 'max_delta_step': 0.15012533891299917, 'scale_pos_weight': 0.06288008155365504}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 70 finished with value: 1.086072718781877 and parameters: {'learning_rate': 0.018761697764947977, 'max_depth': 4, 'n_estimators': 111, 'min_child_samples': 20, 'min_child_weight': 0.0027522381774125913, 'subsample': 0.9998159848129903, 'colsample_bytree': 0.5638539937705468, 'reg_alpha': 0.520348379883096, 'reg_lambda': 0.1468365768277562, 'max_bin': 123, 'num_leaves': 12, 'min_split_gain': 0.08702942480930867, 'subsample_freq': 10, 'max_delta_step': 0.13571214114080815, 'scale_pos_weight': 0.06758409507412601}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 57 finished with value: 1.0815200084570122 and parameters: {'learning_rate': 0.02254560803438261, 'max_depth': 4, 'n_estimators': 228, 'min_child_samples': 24, 'min_child_weight': 0.0010226212903432178, 'subsample': 0.7321807876300211, 'colsample_bytree': 0.8402847495810636, 'reg_alpha': 0.47404037604057664, 'reg_lambda': 0.05244303758765925, 'max_bin': 178, 'num_leaves': 12, 'min_split_gain': 0.08914990481080935, 'subsample_freq': 10, 'max_delta_step': 0.23632360090547688, 'scale_pos_weight': 0.09365505034131393}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 75 finished with value: 1.0914628564358189 and parameters: {'learning_rate': 0.019605000683546404, 'max_depth': 4, 'n_estimators': 102, 'min_child_samples': 22, 'min_child_weight': 0.0023163668819449566, 'subsample': 0.7305245241802838, 'colsample_bytree': 0.7728071944594377, 'reg_alpha': 0.3932525090470923, 'reg_lambda': 0.03494383597252129, 'max_bin': 125, 'num_leaves': 12, 'min_split_gain': 0.08710033464331596, 'subsample_freq': 10, 'max_delta_step': 0.36705816067069874, 'scale_pos_weight': 0.05391658708239226}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 72 finished with value: 1.093058624999133 and parameters: {'learning_rate': 0.021359995533047578, 'max_depth': 4, 'n_estimators': 111, 'min_child_samples': 21, 'min_child_weight': 0.0028955656404645374, 'subsample': 0.9913976546460922, 'colsample_bytree': 0.7647052596396231, 'reg_alpha': 0.36566586286590064, 'reg_lambda': 0.03366074646577548, 'max_bin': 129, 'num_leaves': 12, 'min_split_gain': 0.08653397926716981, 'subsample_freq': 10, 'max_delta_step': 0.35826411685409054, 'scale_pos_weight': 0.06118240161760206}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 73 finished with value: 1.0827453295843248 and parameters: {'learning_rate': 0.01887886945932779, 'max_depth': 4, 'n_estimators': 123, 'min_child_samples': 21, 'min_child_weight': 0.011383192881719923, 'subsample': 0.9987421455935329, 'colsample_bytree': 0.7782497077481925, 'reg_alpha': 0.3781216187818544, 'reg_lambda': 0.036904710194837174, 'max_bin': 134, 'num_leaves': 12, 'min_split_gain': 0.08733173036881971, 'subsample_freq': 10, 'max_delta_step': 0.1337543835678185, 'scale_pos_weight': 0.06477221256241693}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 76 finished with value: 1.0858862641127356 and parameters: {'learning_rate': 0.02157181589201017, 'max_depth': 4, 'n_estimators': 100, 'min_child_samples': 22, 'min_child_weight': 0.0021517385344050496, 'subsample': 0.7585896102791214, 'colsample_bytree': 0.7667253170249329, 'reg_alpha': 0.3645988979594406, 'reg_lambda': 0.035874918147340326, 'max_bin': 121, 'num_leaves': 12, 'min_split_gain': 0.0871540908705439, 'subsample_freq': 10, 'max_delta_step': 0.3579462027643534, 'scale_pos_weight': 0.05836379969715451}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 54 finished with value: 1.0864828557128088 and parameters: {'learning_rate': 0.020340774662594974, 'max_depth': 5, 'n_estimators': 245, 'min_child_samples': 25, 'min_child_weight': 0.0034417271564311847, 'subsample': 0.731454313943165, 'colsample_bytree': 0.8110125582254859, 'reg_alpha': 0.37934567818546483, 'reg_lambda': 0.12460195129197403, 'max_bin': 152, 'num_leaves': 11, 'min_split_gain': 0.08899969799808723, 'subsample_freq': 2, 'max_delta_step': 0.243037202948596, 'scale_pos_weight': 0.09362131983311071}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 82 finished with value: 1.0905798140827152 and parameters: {'learning_rate': 0.013540182943631147, 'max_depth': 4, 'n_estimators': 71, 'min_child_samples': 23, 'min_child_weight': 0.0026384796529302845, 'subsample': 0.9951590086669193, 'colsample_bytree': 0.8352130641288019, 'reg_alpha': 0.3736195440896028, 'reg_lambda': 0.03770771624748965, 'max_bin': 188, 'num_leaves': 13, 'min_split_gain': 0.07663067766181593, 'subsample_freq': 9, 'max_delta_step': 0.3595054570137167, 'scale_pos_weight': 0.052396899980179115}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 83 finished with value: 1.0902546183784891 and parameters: {'learning_rate': 0.012157832484707127, 'max_depth': 4, 'n_estimators': 75, 'min_child_samples': 23, 'min_child_weight': 0.019749284149587674, 'subsample': 0.9992552452616749, 'colsample_bytree': 0.8356798929252128, 'reg_alpha': 0.357688007484812, 'reg_lambda': 0.03812345208477127, 'max_bin': 185, 'num_leaves': 13, 'min_split_gain': 0.0851801845704334, 'subsample_freq': 9, 'max_delta_step': 0.3835208982799452, 'scale_pos_weight': 0.04854248689114036}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 74 finished with value: 1.093459291147306 and parameters: {'learning_rate': 0.02252250234109575, 'max_depth': 4, 'n_estimators': 134, 'min_child_samples': 22, 'min_child_weight': 0.002615184837047745, 'subsample': 0.9954796796694999, 'colsample_bytree': 0.7664055416941085, 'reg_alpha': 0.3459872576612631, 'reg_lambda': 0.03183034298816928, 'max_bin': 123, 'num_leaves': 12, 'min_split_gain': 0.0875179660721788, 'subsample_freq': 10, 'max_delta_step': 0.36074961641466596, 'scale_pos_weight': 0.062456758211201814}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 79 finished with value: 1.0943811585013268 and parameters: {'learning_rate': 0.012364480967432416, 'max_depth': 4, 'n_estimators': 100, 'min_child_samples': 20, 'min_child_weight': 0.001106962351300491, 'subsample': 0.9941973487612653, 'colsample_bytree': 0.8636861566383609, 'reg_alpha': 0.3571886414463564, 'reg_lambda': 0.03769813663701592, 'max_bin': 190, 'num_leaves': 12, 'min_split_gain': 0.08665369763653682, 'subsample_freq': 10, 'max_delta_step': 0.1343549403794887, 'scale_pos_weight': 0.0532990843615416}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 86 finished with value: 1.0899270874632476 and parameters: {'learning_rate': 0.012480137813406358, 'max_depth': 4, 'n_estimators': 72, 'min_child_samples': 23, 'min_child_weight': 0.019957254249957524, 'subsample': 0.9977060041418788, 'colsample_bytree': 0.8263483430201318, 'reg_alpha': 0.34181984967129997, 'reg_lambda': 0.025462357550822153, 'max_bin': 187, 'num_leaves': 13, 'min_split_gain': 0.08017581874543536, 'subsample_freq': 9, 'max_delta_step': 0.38067076459861915, 'scale_pos_weight': 0.04518272160125459}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 84 finished with value: 1.0899324024344805 and parameters: {'learning_rate': 0.012153952568399648, 'max_depth': 4, 'n_estimators': 75, 'min_child_samples': 23, 'min_child_weight': 0.0021388887099500083, 'subsample': 0.9976515997491154, 'colsample_bytree': 0.8351881901336816, 'reg_alpha': 0.3392816461988599, 'reg_lambda': 0.024061783412386722, 'max_bin': 189, 'num_leaves': 13, 'min_split_gain': 0.08562949525343766, 'subsample_freq': 9, 'max_delta_step': 0.37754874646705117, 'scale_pos_weight': 0.04932794174457581}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 81 finished with value: 1.0872226446308664 and parameters: {'learning_rate': 0.012376161354426195, 'max_depth': 4, 'n_estimators': 95, 'min_child_samples': 23, 'min_child_weight': 0.002728826241881336, 'subsample': 0.9962488435495013, 'colsample_bytree': 0.8371420972644026, 'reg_alpha': 0.33749196982096175, 'reg_lambda': 0.02257837781465223, 'max_bin': 108, 'num_leaves': 13, 'min_split_gain': 0.0864968497144334, 'subsample_freq': 9, 'max_delta_step': 0.2731615249275089, 'scale_pos_weight': 0.05100083248510117}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 78 finished with value: 1.0867096743514213 and parameters: {'learning_rate': 0.01205127756801034, 'max_depth': 4, 'n_estimators': 106, 'min_child_samples': 23, 'min_child_weight': 0.0011267432650071366, 'subsample': 0.9976775657224644, 'colsample_bytree': 0.8379751588124185, 'reg_alpha': 0.3538120573418164, 'reg_lambda': 0.040997744872598045, 'max_bin': 192, 'num_leaves': 13, 'min_split_gain': 0.08748889920732651, 'subsample_freq': 10, 'max_delta_step': 0.27933754573304437, 'scale_pos_weight': 0.05695875133941954}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 77 finished with value: 1.0894438218799738 and parameters: {'learning_rate': 0.010299169662013127, 'max_depth': 4, 'n_estimators': 110, 'min_child_samples': 23, 'min_child_weight': 0.0010131054221846117, 'subsample': 0.9962044489586213, 'colsample_bytree': 0.7755606659412637, 'reg_alpha': 0.3404001512972717, 'reg_lambda': 0.036571182900033805, 'max_bin': 184, 'num_leaves': 13, 'min_split_gain': 0.08687811195235573, 'subsample_freq': 10, 'max_delta_step': 0.27470659102322187, 'scale_pos_weight': 0.060897319768831205}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 80 finished with value: 1.0904861797026353 and parameters: {'learning_rate': 0.011951754118990512, 'max_depth': 4, 'n_estimators': 101, 'min_child_samples': 20, 'min_child_weight': 0.0028766108906923635, 'subsample': 0.9965689409767903, 'colsample_bytree': 0.8220204743976639, 'reg_alpha': 0.3507758718018384, 'reg_lambda': 0.03286065062043455, 'max_bin': 110, 'num_leaves': 12, 'min_split_gain': 0.0867114477451308, 'subsample_freq': 10, 'max_delta_step': 0.2816434784226683, 'scale_pos_weight': 0.059165743900883874}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 88 finished with value: 1.0978061862630912 and parameters: {'learning_rate': 0.010400753265895695, 'max_depth': 4, 'n_estimators': 72, 'min_child_samples': 24, 'min_child_weight': 0.0021662101740492507, 'subsample': 0.7017066891838528, 'colsample_bytree': 0.8232246402362456, 'reg_alpha': 0.2867624714168684, 'reg_lambda': 0.19994387191252455, 'max_bin': 183, 'num_leaves': 13, 'min_split_gain': 0.0846178124599143, 'subsample_freq': 9, 'max_delta_step': 0.3750706904346651, 'scale_pos_weight': 0.03794423000508863}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 89 finished with value: 1.095260758799264 and parameters: {'learning_rate': 0.010944170278262824, 'max_depth': 4, 'n_estimators': 69, 'min_child_samples': 24, 'min_child_weight': 0.0020989262485664674, 'subsample': 0.9345475863150627, 'colsample_bytree': 0.8308229904378299, 'reg_alpha': 0.30095875933359995, 'reg_lambda': 0.0264459780665644, 'max_bin': 180, 'num_leaves': 13, 'min_split_gain': 0.08436352659492612, 'subsample_freq': 9, 'max_delta_step': 0.2673242773138317, 'scale_pos_weight': 0.04553964175417307}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 85 finished with value: 1.0915597228857887 and parameters: {'learning_rate': 0.01048307378521437, 'max_depth': 4, 'n_estimators': 97, 'min_child_samples': 23, 'min_child_weight': 0.019852707228158586, 'subsample': 0.9960601262759752, 'colsample_bytree': 0.8428307232535686, 'reg_alpha': 0.34641496793105114, 'reg_lambda': 0.02761562201549878, 'max_bin': 192, 'num_leaves': 13, 'min_split_gain': 0.08520295147686167, 'subsample_freq': 9, 'max_delta_step': 0.38241787364256286, 'scale_pos_weight': 0.04717243870808621}. Best is trial 56 with value: 1.0812544122127712.
optuna.study.study - INFO - Trial 91 finished with value: 1.097214332017312 and parameters: {'learning_rate': 0.011722788253784137, 'max_depth': 4, 'n_estimators': 75, 'min_child_samples': 24, 'min_child_weight': 0.00223071151528232, 'subsample': 0.7080261951130038, 'colsample_bytree': 0.8297691481157256, 'reg_alpha': 0.30815435283009757, 'reg_lambda': 0.023270570576814597, 'max_bin': 181, 'num_leaves': 13, 'min_split_gain': 0.08432230529253684, 'subsample_freq': 9, 'max_delta_step': 0.2789830326784901, 'scale_pos_weight': 0.04589354842365983}. Best is trial 56 with value: 1.0812544122127712.
